arXiv:1812.00022, Title: Sub-national levels and trends in contraceptive prevalence, unmet need,  and demand for family planning in Nigeria with survey uncertainty
arXiv:1812.00029, Title: Decision Forests Induce Characteristic Kernels
arXiv:1812.00055, Title: Bayesian Sequential Design Based on Dual Objectives for Accelerated Life  Tests
arXiv:1812.00071, Title: Stochastic Gradient MCMC with Repulsive Forces
arXiv:1812.00096, Title: Intraday forecasts of a volatility index: Functional time series methods  with dynamic updating
arXiv:1812.00098, Title: Deep Factors with Gaussian Processes for Forecasting
arXiv:1812.00100, Title: Kernel based method for the $k$-sample problem
arXiv:1812.00126, Title: Simple Confidence Intervals for MCMC Without CLTs
arXiv:1812.00173, Title: A Nonstationary Designer Space-Time Kernel
arXiv:1812.00209, Title: A Probabilistic Model of Cardiac Physiology and Electrocardiograms
arXiv:1812.00210, Title: Measuring the Stability of EHR- and EKG-based Predictive Models
arXiv:1812.00215, Title: A calibrated sensitivity analysis for matched observational studies with  application to the effect of second-hand smoke exposure on blood lead levels  in U.S. children
arXiv:1812.00237, Title: Improving robustness of classifiers by training against live traffic
arXiv:1812.00239, Title: Building robust classifiers through generation of confident out of  distribution examples
arXiv:1812.00250, Title: A Family-based Graphical Approach for Testing Hierarchically Ordered  Families of Hypotheses
arXiv:1812.00251, Title: The Unifed Distribution
arXiv:1812.00258, Title: A New Approach for Large Scale Multiple Testing with Application to FDR  Control for Graphically Structured Hypotheses
arXiv:1812.00259, Title: Explainable Genetic Inheritance Pattern Prediction
arXiv:1812.00260, Title: The semi-Markov beta-Stacy process: a Bayesian non-parametric prior for  semi-Markov processes
arXiv:1812.00269, Title: Quantifying the uncertainty of variance partitioning estimates of  ecological datasets
arXiv:1812.00308, Title: On variation of gradients of deep neural networks
arXiv:1812.00318, Title: Efficiency and robustness in Monte Carlo sampling of 3-D geophysical  inversions with Obsidian v0.1.2: Setting up for success
arXiv:1812.00331, Title: Model Selection and estimation of Multi Screen Penalty
arXiv:1812.00418, Title: Imputation of Clinical Covariates in Time Series
arXiv:1812.00448, Title: Integrating omics and MRI data with kernel-based tests and CNNs to  identify rare genetic markers for Alzheimer's disease
arXiv:1812.00492, Title: Estimation in linear errors-in-variables models with unknown error  distribution
arXiv:1812.00532, Title: Large Spectral Density Matrix Estimation by Thresholding
arXiv:1812.00538, Title: Fast Covariance Estimation for Multivariate Sparse Functional Data
arXiv:1812.00539, Title: Interpretable Clustering via Optimal Trees
arXiv:1812.00542, Title: Towards Theoretical Understanding of Large Batch Training in Stochastic  Gradient Descent
arXiv:1812.00553, Title: A Hidden Markov Model Based Unsupervised Algorithm for Sleep/Wake  Identification Using Actigraphy
arXiv:1812.00557, Title: Signal Reconstruction from Modulo Observations
arXiv:1812.00561, Title: Twists and Turns in the US-North Korea Dialogue: Key Figure Dynamic  Network Analysis using News Articles
arXiv:1812.00584, Title: Rademacher Complexity and Generalization Performance of Multi-category  Margin Classifiers
arXiv:1812.00641, Title: An improved fully nonparametric estimator of the marginal survival  function based on case-control clustered data
arXiv:1812.00717, Title: Enhancing Perceptual Attributes with Bayesian Style Generation
arXiv:1812.00721, Title: On functional logistic regression via RKHS's
arXiv:1812.00822, Title: Fisher-Shannon complexity analysis of high-frequency urban wind speed  time series
arXiv:1812.00910, Title: Comprehensive Privacy Analysis of Deep Learning: Stand-alone and  Federated Learning under Passive and Active White-box Inference Attacks
arXiv:1812.00984, Title: Protection Against Reconstruction and Its Applications in Private  Federated Learning
arXiv:1812.01029, Title: Sensitivity based Neural Networks Explanations
arXiv:1812.01137, Title: Sequential Experiment Design for Hypothesis Verification
arXiv:1812.01161, Title: A Spectral Regularizer for Unsupervised Disentanglement
arXiv:1812.01162, Title: Hierarchical Continuous Time Hidden Markov Model, with Application in  Zero-Inflated Accelerometer Data
arXiv:1812.01172, Title: Test of Covariance and Correlation Matrices
arXiv:1812.01181, Title: Parallel-tempered Stochastic Gradient Hamiltonian Monte Carlo for  Approximate Multimodal Posterior Sampling
arXiv:1812.01188, Title: Reducing Seed Bias in Respondent-Driven Sampling by Estimating Block  Transition Probabilities
arXiv:1812.01194, Title: A Retrieve-and-Edit Framework for Predicting Structured Outputs
arXiv:1812.01198, Title: Adversarial Example Decomposition
arXiv:1812.01255, Title: Phase Retrieval by Alternating Minimization with Random Initialization
arXiv:1812.01314, Title: Statistics with improper posteriors
arXiv:1812.01322, Title: Local average treatment effects estimation via substantive model  compatible multiple imputation
arXiv:1812.01328, Title: Estimating cluster-level local average treatment effects in cluster  randomised trials with non-adherence
arXiv:1812.01339, Title: Self-Guided Belief Propagation -- A Homotopy Continuation Method
arXiv:1812.01345, Title: Bridging trees for posterior inference on Ancestral Recombination Graphs
arXiv:1812.01353, Title: Unstructured Semantic Model supported Deep Neural Network for  Click-Through Rate Prediction
arXiv:1812.01367, Title: On the sure screening property of the iterative sure independence  screening algorithm
arXiv:1812.01380, Title: The Lagrange approach in the monotone single index model
arXiv:1812.01412, Title: Necessary and Probably Sufficient Test for Finding Valid Instrumental  Variables
arXiv:1812.01483, Title: Compositional Imitation Learning: Explaining and executing one task at a  time
arXiv:1812.01495, Title: Expanding search in the space of empirical ML
arXiv:1812.01502, Title: Parallelising Particle Filters with Butterfly Interactions
arXiv:1812.01553, Title: Batch Selection for Parallelisation of Bayesian Quadrature
arXiv:1812.01664, Title: A Stable Cardinality Distance for Topological Classification
arXiv:1812.01729, Title: Boltzmann Generators - Sampling Equilibrium States of Many-Body Systems  with Deep Learning
arXiv:1812.01734, Title: Graphical Models for Extremes
arXiv:1812.01774, Title: Joint latent class trees: A Tree-Based Approach to Joint Modeling of  Time-to-event and Longitudinal Data
arXiv:1812.01786, Title: Density Deconvolution with Additive Measurement Errors using Quadratic  Programming
arXiv:1812.01788, Title: Effects of Transit Signal Priority on Traffic Safety: Interrupted Time  Series Analysis of Portland, Oregon, Implementations
arXiv:1812.01831, Title: Intrinsic Riemannian Functional Data Analysis
arXiv:1812.01871, Title: spGARCH: An R-Package for Spatial and Spatiotemporal ARCH models
arXiv:1812.01882, Title: Bayesian Spatial Inversion and Conjugate Selection Gaussian Prior Models
arXiv:1812.01938, Title: Jeffreys' prior, finiteness and shrinkage in binomial-response  generalized linear models
arXiv:1812.01948, Title: Least absolute deviations uncertain regression with imprecise  observations
arXiv:1812.02021, Title: Modeling Urban Taxi Services with e-hailings: A Queueing Network  Approach
arXiv:1812.02061, Title: Estimation of multivariate asymmetric power GARCH models
arXiv:1812.02072, Title: The exponential distribution analog of the Grubbs--Weaver method
arXiv:1812.02108, Title: Relative concentration bounds for the kernel matrix spectrum
arXiv:1812.02127, Title: Information geometry for approximate Bayesian computation
arXiv:1812.02130, Title: On High Dimensional Covariate Adjustment for Estimating Causal Effects  in Randomized Trials with Survival Outcomes
arXiv:1812.02149, Title: On nonparametric estimation of a mixing density via the predictive  recursion algorithm
arXiv:1812.02150, Title: Empirical priors and coverage of posterior credible sets in a sparse  normal mean model
arXiv:1812.02222, Title: Predicting pregnancy using large-scale data from a women's health  tracking mobile application
arXiv:1812.02224, Title: Adapting Auxiliary Losses Using Gradient Similarity
arXiv:1812.02227, Title: Hypothesis Tests That Are Robust to Choice of Matching Method
arXiv:1812.02327, Title: Multiple Manifold Clustering Using Curvature Constrained Path
arXiv:1812.02401, Title: A parallel algorithm for penalized learning of the multivariate  exponential family from data of mixed types
arXiv:1812.02409, Title: Goodness-of-fit testing the error distribution in multivariate indirect  regression
arXiv:1812.02435, Title: Median of means principle as a divide-and-conquer procedure for  robustness, sub-sampling and hyper-parameters tuning
arXiv:1812.02463, Title: Anomaly detection with Wasserstein GAN
arXiv:1812.02546, Title: A two-stage hybrid model by using artificial neural networks as feature  construction algorithms
arXiv:1812.02575, Title: Prior Networks for Detection of Adversarial Attacks
arXiv:1812.02598, Title: Finding the needle in high-dimensional haystack: A tutorial on canonical  correlation analysis
arXiv:1812.02609, Title: A Framework for Adaptive MCMC Targeting Multimodal Distributions
arXiv:1812.02618, Title: Automatic hyperparameter selection in Autodock
arXiv:1812.02633, Title: missIWAE: Deep Generative Modelling and Imputation of Incomplete Data
arXiv:1812.02687, Title: Adaptive multicenter designs for continuous response clinical trials in  the presence of an unknown sensitive subgroup
