arXiv:1501.00049, Title: Model Selection for High Dimensional Quadratic Regression via  Regularization
arXiv:1501.00052, Title: Detailed Derivations of Small-Variance Asymptotics for some Hierarchical  Bayesian Nonparametric Models
arXiv:1501.00083, Title: Variable Selection in Bayesian Semiparametric Regression Models
arXiv:1501.00177, Title: Panel data segmentation under finite time horizon
arXiv:1501.00192, Title: Learning Parameters for Weighted Matrix Completion via Empirical  Estimation
arXiv:1501.00219, Title: Spectral diagonal ensemble Kalman filters
arXiv:1501.00264, Title: Bayesian Design of Experiments using Approximate Coordinate Exchange
arXiv:1501.00312, Title: Statistical consistency and asymptotic normality for high-dimensional  robust M-estimators
arXiv:1501.00372, Title: The DD$^G$-classifier in the functional setting
arXiv:1501.00375, Title: Passing Expectation Propagation Messages with Kernel Methods
arXiv:1501.00438, Title: (Non-) asymptotic properties of Stochastic Gradient Langevin Dynamics
arXiv:1501.00442, Title: Joint rank and variable selection for parsimonious estimation in a  high-dimensional finite mixture regression model
arXiv:1501.00450, Title: Flexible Online Repeated Measures Experiment
arXiv:1501.00478, Title: Uniform Inference in High-dimensional Dynamic Panel Data Models
arXiv:1501.00518, Title: Detecting tail behavior: mean excess plots with confidence bounds
arXiv:1501.00537, Title: A theoretical foundation of the target-decoy search strategy for false  discovery rate control in proteomics
arXiv:1501.00538, Title: Efficient estimation in semivarying coefficient models for  longitudinal/clustered data
arXiv:1501.00592, Title: Robust Classification of High Dimension Low Sample Size Data
arXiv:1501.00599, Title: On testing More IFRA Ordering-II
arXiv:1501.00600, Title: On the closure of relational models
arXiv:1501.00604, Title: A Taxonomy of Big Data for Optimal Predictive Machine Learning and Data  Mining
arXiv:1501.00725, Title: A generalization error bound for sparse and low-rank multivariate Hawkes  processes
arXiv:1501.00811, Title: Several new tail index estimators
arXiv:1501.00868, Title: On asymptotic behavior of U-statistics for associated random variables
arXiv:1501.00925, Title: Likelihood inference for exponential-trawl processes
arXiv:1501.00926, Title: The Marginalized $δ$-GLMB Filter
arXiv:1501.01029, Title: Innovated interaction screening for high-dimensional nonlinear  classification
arXiv:1501.01121, Title: Hemodynamically informed parcellation of cerebral FMRI data
arXiv:1501.01133, Title: Physiologically Informed Bayesian Analysis of ASL fMRI Data
arXiv:1501.01136, Title: Intervalles de confiance pour une proportion : lesquels doit-on  enseigner ?
arXiv:1501.01150, Title: Spectral unmixing of Multispectral Lidar signals
arXiv:1501.01208, Title: The Influence Function of Penalized Regression Estimators
arXiv:1501.01219, Title: Robust high-dimensional precision matrix estimation
arXiv:1501.01231, Title: Sparse canonical correlation analysis from a predictive point of view
arXiv:1501.01233, Title: Robust Sparse Canonical Correlation Analysis
arXiv:1501.01234, Title: Causal inference for ordinal outcomes
arXiv:1501.01250, Title: Sparse cointegration
arXiv:1501.01265, Title: The ABC of Simulation Estimation with Auxiliary Statistics
arXiv:1501.01271, Title: Optimal eigen expansions and uniform bounds
arXiv:1501.01320, Title: Convergence of the $k$-Means Minimization Problem using  $Γ$-Convergence
arXiv:1501.01332, Title: Causal inference using invariant prediction: identification and  confidence intervals
arXiv:1501.01366, Title: Sequential Design for Computerized Adaptive Testing that Allows for  Response Revision
arXiv:1501.01525, Title: Two convergence results for an alternation maximization procedure
arXiv:1501.01561, Title: Hitting times of threshold exceedances and their distributions
arXiv:1501.01613, Title: R Markdown
arXiv:1501.01617, Title: A Projection Based Conditional Dependence Measure with Applications to  High-dimensional Undirected Graphical Models
arXiv:1501.01665, Title: Auxiliary Variable Markov Chain Monte Carlo for Spatial Survival and  Geostatistical Models
arXiv:1501.01732, Title: Testing independence in high dimensions with sums of rank correlations
arXiv:1501.01756, Title: A model selection approach for multiple sequence segmentation and  dimensionality reduction
arXiv:1501.01763, Title: On Two Simple and Effective Procedures for High Dimensional  Classification of General Populations
arXiv:1501.01774, Title: Optimal designs in regression with correlated errors
arXiv:1501.01840, Title: Gibbs posterior inference on the minimum clinically important difference
arXiv:1501.01847, Title: Empirical Bayes conditional density estimation
arXiv:1501.01859, Title: Functional outlier detection by a local depth with application to NOx  levels
arXiv:1501.01898, Title: Fast Estimation of Diffusion Tensors under Rician noise by the EM  algorithm
arXiv:1501.01908, Title: The Compass for Statistical Researchers
arXiv:1501.01937, Title: Calibrating an ice sheet model using high-dimensional binary spatial  data
arXiv:1501.01946, Title: Multi-Beam RF Aperture Using Multiplierless FFT Approximation
arXiv:1501.01950, Title: Robust estimation of precision matrices under cellwise contamination
arXiv:1501.02056, Title: Sequential Kernel Herding: Frank-Wolfe Optimization for Particle  Filtering
